data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
8575214;404;KEN7863;7863;"27 September 2021";2021;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Students (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Bungoma;"Mt Elgon";Elgon;Kapsokwony;0.8522;34.7019;1;"Star (Kenya)";National;"On 27 September 2021, students from Kaptama Boys High School held a demonstration march from the school to the deputy county commissioner and education offices in Kapsokwony town (Mt Elgon, Bungoma), against the deputy principal whom they claim does not listen to them. The school was closed for more consultative meetings. [size=no report]";0;1633377347;KEN
8574899;404;KEN7860;7860;"26 September 2021";2021;1;"Violence against civilians";Attack;"Unidentified Armed Group (Kenya)";;3;"Civilians (Kenya)";;7;37;"Eastern Africa";Kenya;Marsabit;Laisamis;Loiyangalani;Arapal;2.787;37.0079;1;"Daily Nation (Kenya)";National;"On 26 September 2021, unidentified gunmen shot and killed two people in Arapal village (Laisamis, Marsabit)";2;1633377347;KEN
8574900;404;KEN7861;7861;"26 September 2021";2021;1;"Strategic developments";"Disrupted weapons use";"Al Shabaab";;2;;;0;20;"Eastern Africa";Kenya;Lamu;"Lamu East";Kiunga;Ishakani;-1.6942;41.5271;2;"Daily Nation (Kenya)";National;"Detonation: On 26 September 2021, a vehicle belonging to Al Shabaab militant ran over an IED belonging to the group between Sarira and Ras Kiamboni near Ishakani town (Lamu East, Lamu). At least fifteen militants were killed.";15;1633377347;KEN
8575213;404;KEN7859;7859;"25 September 2021";2021;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Kwale;Matuga;"Waa Ngombeni";Waa;-4.1699;39.6028;1;"Star (Kenya)";National;"On 25 September 2021, local residents attacked two people, killing one, with stones and tree branches, for allegedly hacking an older man at the Maganyakulo area in Waa town (Matuga, Kwale). [size=no report]";1;1633377347;KEN
8564860;404;KEN7854;7854;"24 September 2021";2021;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Baringo;Mogotio;Kisanana;Mochongoi;0.0167;36.1;1;"Citizen (Kenya)";National;"On 24 September 2021, several local residents demonstrated against attacks in Mochongoi village (Mogotio, Baringo). The group demanded from the government to start an operation along the border of Lakipia and Baringo counties. [size=several]";0;1632770111;KEN
8574984;404;KEN7857;7857;"24 September 2021";2021;1;"Violence against civilians";Attack;"Police Forces of Kenya (2013-)";;1;"Civilians (Kenya)";"Taxi Drivers (Kenya)";7;17;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Kenya Standard";National;"On 24 September 2021, police officers shot and killed a boda boda driver for riding on the wrong side of Kirinyaga road in Nairobi city (Starehe, Nairobi). The police officer stopped the driver and demanded a bribe before shooting the driver.";1;1633377347;KEN
8574987;404;KEN7858;7858;"24 September 2021";2021;1;Riots;"Violent demonstration";"Rioters (Kenya)";"Taxi Drivers (Kenya)";5;"Police Forces of Kenya (2013-)";;1;15;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Kenya Standard";National;"On 24 September 2021, boda boda riders demonstrated against the death of their colleague who was killed by police officers on the Kirinyaga road in Nairobi city (Starehe, Nairobi). The group clashed with the police, injuring one officer. Police shot in the air to disperse the group. [size=no report]";0;1633377347;KEN
8564861;404;KEN7852;7852;"23 September 2021";2021;1;"Violence against civilians";Attack;"Pokot Ethnic Militia (Kenya)";"Pastoralists (Kenya)";4;"Civilians (Kenya)";"Pastoralists (Kenya)";7;47;"Eastern Africa";Kenya;"Uasin Gishu";Soy;Kapkures;Lamaiywet;0.8343;35.156;2;"Citizen (Kenya)";National;"On 23 September 2021, suspected Pokot militia killed two pastoralists and raided several villages stealing over a thousand heads of cattle from pastoralists near Lamaiywet village (Soy, Uasin Gishu).";2;1632770111;KEN
8564862;404;KEN7853;7853;"23 September 2021";2021;1;"Violence against civilians";Attack;"Pokot Ethnic Militia (Kenya)";"Pastoralists (Kenya)";4;"Civilians (Kenya)";"Pastoralists (Kenya)";7;47;"Eastern Africa";Kenya;Laikipia;"Laikipia West";Ol-moran;Ol-moran;0.5368;36.488;1;"Citizen (Kenya)";National;"On 23 September 2021, suspected Pokot militia shot and killed a civilian pastoralist in Ol-moran village (Laikipia West, Laikipia). The group stole 30 cattle.";1;1632770111;KEN
8574898;404;KEN7856;7856;"23 September 2021";2021;1;"Violence against civilians";Attack;"Samburu Ethnic Militia (Kenya)";"Pastoralists (Kenya)";4;"Civilians (Kenya)";"Pastoralists (Kenya); Borana Ethnic Group (Kenya)";7;47;"Eastern Africa";Kenya;Marsabit;Laisamis;Loiyangalani;Arapal;2.787;37.0079;2;"Daily Nation (Kenya)";National;"On 23 September 2021, suspected Samburu pastoralists attacked pastoralists from the Borana group near Arapal village (Laisamis, Marsabit). Two people were killed.";2;1633377347;KEN
8574897;404;KEN7855;7855;"22 September 2021";2021;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;"Police Forces of Kenya (2013-)";;1;15;"Eastern Africa";Kenya;Nakuru;Naivasha;"Lake View";Naivasha;-0.7202;36.4285;1;"Daily Nation (Kenya)";National;"On 22 September 2021, youths from Karagita estate burned down a bus, barricaded the Moi South Lake road over the death of a fishermen in Naivasha town (Naivasha, Nakuru). The demonstrators were demanding the removal of the posted members of the Kenya Coast Guard. The police fire teargas canisters to disperse the crowd. [size=no report]";0;1633377347;KEN
8564895;404;KEN7851;7851;"21 September 2021";2021;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";"Police Forces of Kenya (2013-)";7;57;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi South";Mukuru;-1.3085;36.8399;1;"Daily Nation (Kenya)";National;"On 21 September 2021, local residents attempted to lynch a man accused of sexual assault at Kambi Moto area in the Mukuru-Kayaba slum in Mukuru (Starehe, Nairobi). Police officers rescued the man. [size=no report]";0;1632770111;KEN
8564898;404;KEN7849;7849;"21 September 2021";2021;1;"Violence against civilians";Attack;"Borana Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";"Gabra Ethnic Group (Kenya); Labour Group (Kenya)";7;47;"Eastern Africa";Kenya;Marsabit;Saku;"Marsabit Central";Marsabit;2.333;37.983;1;"Daily Nation (Kenya)";National;"On 21 September 2021, members from Borana ethnic militia shot and killed an ethnic Gabra businessman at his shop in Marsabit town (Saku, Marsabit). The motive was due to retaliatory attack and clan revenge.";1;1632770111;KEN
8586438;404;KEN7850;7850;"21 September 2021";2021;1;"Explosions/Remote violence";Grenade;"Unidentified Armed Group (Kenya)";;3;"Civilians (Kenya)";;7;37;"Eastern Africa";Kenya;Isiolo;Merti;Cherab;Merti;1.0667;38.6667;2;"Daily Nation (Kenya)";National;"On 21 September 2021, a hand grenade by an unknown group detonated, killing two boys who were playing with the device after mistaking it for a football outside a home in Matarba village near Merti town (Merti, Isiolo).";2;1633983690;KEN
8564896;404;KEN7848;7848;"20 September 2021";2021;1;"Violence against civilians";Attack;"Gabra Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";"Borana Ethnic Group (Kenya)";7;47;"Eastern Africa";Kenya;Marsabit;Saku;Karare;Kituruni;2.1764;37.9302;1;"Daily Nation (Kenya)";National;"On 20 September 2021, suspected Gabra ethnic militia shot and killed the Borana Peace Committee chairperson in Kituruni village (Saku, Marsabit). The motive was due to retaliatory attack and clan revenges.";1;1632770111;KEN
8564899;404;KEN7847;7847;"20 September 2021";2021;1;"Violence against civilians";Attack;"Gabra Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";"Borana Ethnic Group (Kenya); Taxi Drivers (Kenya)";7;47;"Eastern Africa";Kenya;Marsabit;"North Horr";Dukana;Jaldesa;4.1935;37.0775;1;"Daily Nation (Kenya)";National;"On 20 September 2021, suspected Gabra ethnic militia shot and killed a boda boda rider from the Borana ethnic group at the Gabra scheme in Jaldesa town (North Horr, Marsabit). The motive was due to retaliatory attack and clan revenges.";1;1632770111;KEN
8545424;404;KEN7842;7842;"17 September 2021";2021;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Taxi Drivers (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Machakos;Kathiani;"Lower Kaewa-Kaani";Kaani;-1.5076;37.3676;1;"Citizen (Kenya)";National;"On 17 September 2021, local residents, including boda boda operators, demonstrated over the poor road construction of the Machakos-Kitui road in Kaani village (Machakos). [size=no report]";0;1632166487;KEN
8545425;404;KEN7843;7843;"17 September 2021";2021;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Labour Group (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Citizen (Kenya)";National;"On 17 September 2021, workers at the Bomas of Kenya demonstrated over poor pay, and accused management of nepotism and corruption in Nairobi (Starehe, Nairobi). [size=no report]";0;1632166487;KEN
8565169;404;KEN7846;7846;"17 September 2021";2021;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Kisumu;"Kisumu West";"Central Kisumu";Kogony;-0.0833;34.7167;1;"The Star (Kenya)";National;"On 17 September 2021, local residents demonstrated over a recent abduction of a civilian in the Kombedu area in Kogony town (Kisumu West, Kisumu). They demanded from the police to take action in the matter. [size=no report]";0;1632770112;KEN
8545423;404;KEN7840;7840;"16 September 2021";2021;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Taxi Drivers (Kenya); Labour Group (Kenya)";6;;;0;60;"Eastern Africa";Kenya;"Uasin Gishu";Moiben;Kimumu;Eldoret;0.5167;35.2833;1;"Citizen (Kenya)";National;"On 16 September 2021, local boda boda riders and truck drivers demonstrated against the hike in fuel price in Eldoret (Moiben, Uasin Gishu). [size=no report]";0;1632166487;KEN
8545715;404;KEN7841;7841;"16 September 2021";2021;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Ruaraka;Utalii;Mathare;-1.2614;36.8608;1;"Star (Kenya)";National;"On 16 September 2021, local residents of Kiamaiko Huruma estate in Mathare village (Ruaraka, Nairobi) demonstrated against regular police harassment, torture, and demanding bribes. The demonstrators claimed to have been victimized in the fight against drugs. [size=no report]";0;1632166487;KEN
8545531;404;KEN7839;7839;"15 September 2021";2021;1;Riots;"Mob violence";"Rioters (Kenya)";"Taxi Drivers (Kenya); Vigilante Group (Kenya)";5;"Civilians (Kenya)";"Labour Group (Kenya)";7;57;"Eastern Africa";Kenya;Muranga;Kiharu;Township;Muranga;-0.7166;37.15;1;"Kenya Standard";National;"On 15 September 2021, boda boda operators set ablaze a trailer belonging to a man suspected to have killed two people in Muranga town (Kiharu, Muranga). The diver and one other person were injured. [size=no report]";0;1632166487;KEN
8545713;404;KEN7838;7838;"15 September 2021";2021;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Health Workers (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Mombasa;Mvita;Majengo;Mombasa;-4.0547;39.6636;1;"Star (Kenya)";National;"On 15 September 2021, Mombasa doctors demonstrated at the Coast General Teaching and Referral Hospital over delayed salaries in Mombasa town (Mvita, Mombasa). They accused the county to have failed to implement the issues they had agreed on before returning to work. [size=no report]";0;1632166487;KEN
8565168;404;KEN7845;7845;"15 September 2021";2021;1;"Violence against civilians";"Abduction/forced disappearance";"Unidentified Armed Group (Kenya)";;3;"Civilians (Kenya)";;7;37;"Eastern Africa";Kenya;Kisumu;"Kisumu West";"Central Kisumu";Kogony;-0.0833;34.7167;1;"The Star (Kenya)";National;"On 15 September 2021, unidentified gunmen abducted a civilian from his home at the Kombedu area in Kogony town (Kisumu West, Kisumu). The victim was handling a sensitive matter concerning a grabbed market land within the area.";0;1632770112;KEN
8545462;404;KEN7837;7837;"14 September 2021";2021;1;Riots;"Violent demonstration";"Rioters (Kenya)";"Farmers (Kenya)";5;"Rioters (Kenya)";"Pastoralists (Kenya)";5;55;"Eastern Africa";Kenya;Laikipia;"Laikipia West";"Rumuruti Township";Rumuruti;0.2707;36.5454;1;"Daily Nation (Kenya)";National;"On 14 September 2021, farmers clashed with pastoralists in Rumuruti town (Laikipia West, Laikipia). The farmers barricaded the main roads by burning tires and accused the pastoralists of grazing livestock's illegally on their farms. A motorcycle belonging to a local farmer was set ablaze. [size=no report]";0;1632166487;KEN
8545530;404;KEN7835;7835;"14 September 2021";2021;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Samburu;"Samburu Central";Maralal;Lkuroto;1.0745;36.7021;1;"Kenya Standard";National;"On 14 September 2021, local residents in Lkuroto village (Samburu Central, Samburu) demonstrated against an attempt to evict them from their land. [size=no report]";0;1632166487;KEN
8545716;404;KEN7836;7836;"14 September 2021";2021;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Migori;"Suna West";Ragana-oruba;Migori;-1.0667;34.4667;1;"Star (Kenya)";National;"On 14 September 2021, local residents demonstrated along the Migori-Isebania highway against the hike in fuel prices in Migori town (Migori, Suna West). This is after the government through the Energy and Petroleum Regulatory Authority (EPRA) increased the cost of petrol past the Sh130 per liter mark. [size=no report]";0;1632166487;KEN
8545463;404;KEN7834;7834;"13 September 2021";2021;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";"Police Forces of Kenya (2013-)";7;57;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi South";Mukuru;-1.3085;36.8399;1;"Daily Nation (Kenya)";National;"On 13 September 2021, local residents attacked a man faking to be a policeman at the Mukuru Kayaba slums in Mukuru (Starehe, Nairobi) to lynch him. They claim he fraudulently obtained money from innocent people after 'accusing' them of various offences. Security forces intervened and rescued him. [size=no report]";0;1632166487;KEN
8545532;404;KEN7844;7844;"13 September 2021";2021;1;"Violence against civilians";"Abduction/forced disappearance";"Police Forces of Kenya (2013-)";;1;"Civilians (Kenya)";"Police Forces of Kenya (2013-)";7;17;"Eastern Africa";Kenya;Kiambu;"Thika Town";"Thika Township";Thika;-1.05;37.0833;1;"Kenya Standard";National;"On 13 September 2021, suspected police officers abducted a man who was a sergeant police officer (assumed off-duty) near Delmonte area in Thika town (Thika Town, Kiambu). The victim was based at Laisamis police station in Marsabit county.";0;1632166487;KEN
8533067;404;KEN7828;7828;"10 September 2021";2021;1;Protests;"Protest with intervention";"Protesters (South Sudan)";"Teachers (South Sudan); Refugees/IDPs (South Sudan)";6;"Police Forces of Kenya (2013-)";;1;16;"Eastern Africa";Kenya;Turkana;"Turkana West";Kakuma;"Kakuma Refugee Camp";3.7167;34.8667;1;"Eye Radio (South Sudan); Kakuma News Reflector";Subnational-Regional;"On 10 September 2021, primary school teachers, mainly refugees from South Sudan, demonstrated at the Kakuma Refugee Camp (Turkana West, Turkana) over the delayed payment of their salaries. The police disperse the crowd. [size=no report]";0;1631568159;KEN
8533241;404;KEN7827;7827;"09 September 2021";2021;1;"Strategic developments";"Looting/property destruction";"Pokot Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";;7;47;"Eastern Africa";Kenya;Laikipia;"Laikipia North";Segera;"Dam Samaki Village";0.4414;36.822;1;"Citizen (Kenya)";National;"Property destruction: On 9 September 2021, pokot militia burnt eight houses in Dam Samaki Village (Laikipia North, Laikipia).";0;1631568159;KEN
